id,username,created_at,lng,lat,text
1521298754694881280,GumDropH4,Tue May 03 01:21:02 +0000 2022,-117.32087899999999,33.226316,@CNN Disgusting 🤮🤮🤮
1521298754921447425,unleashedff295,Tue May 03 01:21:02 +0000 2022,-70.77460350000001,41.9131065,This is unreal. Amazing footage and absolutely heartbreaking at the same time.
1521298756066447361,gincase,Tue May 03 01:21:02 +0000 2022,-118.4119065,34.0207895,"I would like to congratulate my sister on her successful divorce! It was effort, sacrifice, and real. Your kids will one day understand."
1521298756095778816,Cordova11_COB,Tue May 03 01:21:02 +0000 2022,-111.992317,40.6030705,"@RuthlessKingIII 😂😂😂😂 My Dad Was A Die Hard Pistons Fan, So I Grew Up Watching Isiah Highlights. Isiah 1.A Magic 1.B."
1521298756033028097,Mwilburn123,Tue May 03 01:21:02 +0000 2022,-82.985772,39.9946835,Just about sums it all up.
1521298756179828741,TheBravesWay,Tue May 03 01:21:02 +0000 2022,-83.1738665,32.6782075,408 to center. So dumb.
1521298756465049600,LondonMark30,Tue May 03 01:21:02 +0000 2022,-81.2487865,42.9488405,"@AustonStachews Pretty, pretty goooood!"
1521298756557287426,Lyndsay_Live,Tue May 03 01:21:02 +0000 2022,-84.53981250000001,39.137038000000004,YES!! Amazing 💙💙💙
1521298757039570945,TouchedByTae,Tue May 03 01:21:02 +0000 2022,-84.433106,33.7671945,Sooo if Cardi Nicki opp.. shouldnt she pull up and say do we have a problem?
1521298756276264962,SwittCraft,Tue May 03 01:21:02 +0000 2022,-79.975687,40.373021,Picked up Laser Prime. The arms are so damn tiny and the trailer is ridiculously simple and...the head comes off th… https://t.co/NMWDWBwGbC
1521298758222426112,Dessino24,Tue May 03 01:21:02 +0000 2022,-72.957097,41.273170500000006,Rebranding my name to “no friends solo Qer”
1521298758448820224,merv,Tue May 03 01:21:03 +0000 2022,-121.877735,37.6629475,I’m steadily reducing my Twitter reads and increasing my LinkedIn reads and writes. I seem less anxious and driven… https://t.co/yiJw4uvppq
1521298758620917760,Tanksalot16,Tue May 03 01:21:03 +0000 2022,-79.267953,43.327593,"@keithedwards @DarlingNikkiBlu Bloody damned Christians...again. But, they're not Christians. They have usurped the… https://t.co/rXxOwz9VnQ"
1521298759111561218,mrmiller1972,Tue May 03 01:21:03 +0000 2022,-83.466186,42.3714765,"Because abortion might be lost in some states as a method of birth control? It seems like there a better, more ethi… https://t.co/aJ7RUYETl0"
1521298759002386432,Shanndogg12,Tue May 03 01:21:03 +0000 2022,-117.3630675,34.531222,@Alex94221937 Butler should have like 8 dimes by now
1521298759488995329,JoeChiasson2,Tue May 03 01:21:03 +0000 2022,-79.2725695,43.629311,@libsoftiktok The bride of Frankenstein
1521298760222928896,JhnnyCrwsh,Tue May 03 01:21:03 +0000 2022,-117.851089,33.842863,"@BelowZer0TV @raldlee69 Don’t worry, I’ll upvote to balance it out."
1521298760378159112,hhhdawnhhh,Tue May 03 01:21:03 +0000 2022,-117.1195165,33.501021,what are you gonna do? prosecute me? i’m gorgeous
1521298760562843649,JohnTocci,Tue May 03 01:21:03 +0000 2022,-77.60468399999999,41.1179365,Christian Conservatives hold this country hostage. Tax the churches out of existence.
1521298760931979266,JZnutas,Tue May 03 01:21:03 +0000 2022,-74.237178,41.028069,Corrupt Biden Family shouldbe in jail  https://t.co/l9vi6CvkZO
1521298761506451457,tyfrench_,Tue May 03 01:21:03 +0000 2022,-118.36964499999999,34.0870095,tbh khloe ate kim up
1521298761514840065,riotheatherrr,Tue May 03 01:21:03 +0000 2022,-122.061771,47.67881250000001,I really don’t know how to process this.💔
1521298761649164288,bengaddy_,Tue May 03 01:21:03 +0000 2022,-86.80217400000001,33.747575999999995,"@TSUDBcoach Ben GaddyHeight: 6’4Weight: 285Position: OT/OG/CSchool: Mortimer Jordan High School📍Kimberly, Alab… https://t.co/zkxY6SFBzI"
1521298761888059392,MAC_GLITZY,Tue May 03 01:21:03 +0000 2022,-118.4119065,34.0207895,Luv the taste of toothpaste 🌿❄️🪥 so #icy
1521298761959591940,KevinMontano,Tue May 03 01:21:03 +0000 2022,-73.6870995,42.727940000000004,Not me crying listening to @AdrianneHaslet recap her @bostonmarathon experience with @AliOnTheRun1  https://t.co/mkTuWr8pt0
1521298761368092673,dawnmchildress,Tue May 03 01:21:03 +0000 2022,-92.13127399999999,34.7519365,Happy Teacher Appreciation Week! I am thankful for our #OrrTeam! https://t.co/w1nII4l6K0
1521298763008159745,nasisnastee,Tue May 03 01:21:04 +0000 2022,-75.77004099999999,42.746617,I treat him bad that’s why he love me 🤷🏽‍♂️ that’s a damn shame .
1521298765575041024,NYCKING,Tue May 03 01:21:04 +0000 2022,-73.8311875,40.6708795,#NBAPlayoffs East Semifinals Game 1 #Heat 80-72 end of 3rd Qtr
1521298767760216066,malin_ella,Tue May 03 01:21:05 +0000 2022,-79.861034,35.1704985,"@ItalianQueenX Mandy ,really ,?"
1521298767839911938,starofdavid16,Tue May 03 01:21:05 +0000 2022,-77.101999,38.8808445,"Marlo's video invite to her fashion show was extra af, but I liveddd. 😂 #RHOA"
1521298768791891968,CHawksRun,Tue May 03 01:21:05 +0000 2022,-122.83160649999999,45.415685499999995,@politico So the issue of abortion moves from to our legislative branch where it should have been all along. Over 7… https://t.co/bz1vG2xeYX
1521298769580421121,fullerjoh,Tue May 03 01:21:05 +0000 2022,-122.630908,45.536402,@frankiesaraceno That's a hell of a scam they just pulled lol
1521298769731637248,k_h_615,Tue May 03 01:21:05 +0000 2022,-86.791549,36.200008,Ya girl is going back to school wooooo hooooo
1521298769924411392,tmj_AK_transp,Tue May 03 01:21:05 +0000 2022,-149.9002778,61.2180556,"Career tip for landing jobs like ""Class B Delivery Driver"" in Anchorage, AK. Go on informational interviews. The be… https://t.co/VpChlOtuPA"
1521298770503389186,MarkC_RVA,Tue May 03 01:21:05 +0000 2022,-77.49317049999999,37.529883,@ianbremmer Nobody believed them.Certainly not the Senators voting ln them.
1521298770922590211,jayyy_rodd,Tue May 03 01:21:06 +0000 2022,-122.4359785,37.7706565,To implement food shortage duh
1521298771048607744,D_Rob__,Tue May 03 01:21:06 +0000 2022,-85.9785995,35.8305215,"If this @SCOTUSblog leak is real, buckle up boys."
1521298771258216448,DebbieHere2,Tue May 03 01:21:06 +0000 2022,-122.3306025,47.614817,@tedfletcher @grey1217 Beautiful colors Ted!
1521298771530891264,imrenealise,Tue May 03 01:21:06 +0000 2022,-84.433106,33.7671945,Walking around in sandals with no polish on your toes is crazy. Going on a red carpet with your feet out and they not done is fucking nuts.
1521298772189495297,GolfweekJLu,Tue May 03 01:21:06 +0000 2022,-81.5473325,28.480711999999997,@XMoralHazardX Must be nice.
1521298772873121795,ThatShaneBua,Tue May 03 01:21:06 +0000 2022,-76.00044199999999,43.029430500000004,None of this is currently ideal. *gestures at like 99% of things*
1521298773019963393,Behsharam,Tue May 03 01:21:06 +0000 2022,-87.732013,41.8335845,My poetry is nowhere near enough. I don't know anyone interested in political action in real life. Who will become… https://t.co/wFgBMIjnXX
1521298773586202631,checkmatelamar,Tue May 03 01:21:06 +0000 2022,-80.1491725,26.150368,No cap but I was nervous about @NICKIMINAJ look but damn that was beautiful af 👏👏👏 QUEEN #MetGala2022 #MetGala… https://t.co/LbjSdgNyGj
1521298773913317378,my_fugue_state,Tue May 03 01:21:06 +0000 2022,-79.861034,35.1704985,@_teamweb @POKE_M0M @16thSMA Never really thought about it that way.Tbh was thinking of getting this for my miniv… https://t.co/TiQpIvnnbH
1521298776102686726,Ssperry_top,Tue May 03 01:21:07 +0000 2022,-95.53444999999999,29.764025,@JoJoFromJerz @gtconway3d Last time I checked you can’t get pregnant @gtconway3d so sit this one out. #WomensRightsAreHumanRights
1521298776853524480,MatthewPelkey,Tue May 03 01:21:07 +0000 2022,-78.85356300000001,42.896229500000004,@BfloHealthAtty @politico Among others.
1521298777021296642,ItsLiyahh223,Tue May 03 01:21:07 +0000 2022,-87.674114,41.880766,They love me &amp; twinn 🫣
1521298777021333510,Jeopardedicated,Tue May 03 01:21:07 +0000 2022,-71.0887125,42.3136695,@mattearoach @glaad S38 queers unite!
1521298776924827648,sjmaxwell2,Tue May 03 01:21:07 +0000 2022,-93.2620465,44.9706105,Wordle 317 3/6🟩🟨⬛🟨⬛🟩🟩🟩🟩⬛🟩🟩🟩🟩🟩 https://t.co/s9ceY9GYNo
1521298777293864960,JulieSlavet,Tue May 03 01:21:07 +0000 2022,-75.117998,40.0048655,.@SenatorCollins Your daughters and granddaughters and great granddaughters will curse your name. #SusanCollinsHatesWomen
1521298777465933829,claycummings11,Tue May 03 01:21:07 +0000 2022,-77.60468399999999,41.1179365,@PFF_Fantasy Poor bastard
1521298778220900353,CaraLTaylor,Tue May 03 01:21:07 +0000 2022,-86.1429225,39.7795625,@morninggloria @kathleenparker I'll second that.
1521298778766159874,_BeliEVE4,Tue May 03 01:21:07 +0000 2022,-74.2285,40.5897,"Just posted a photo @ Carteret, New Jersey https://t.co/kwvhrucjZ2"
1521298778900381696,rwm52,Tue May 03 01:21:07 +0000 2022,-86.760091,33.385555,@ngrollinss @orrjim11 @_JHokanson Speaking of stereotyping. https://t.co/vwwGRUmlOX
1521298779369971712,iammelibee,Tue May 03 01:21:08 +0000 2022,-121.5953735,37.0880375,I'm due this month with my little munchkin and I've noticed the last few weeks tik tok has started pushing workout… https://t.co/lVGLZrxbSI
1521298780070551552,CJintheKeys,Tue May 03 01:21:08 +0000 2022,-83.804475,27.698681999999998,A whole bunch of you guys are never getting laid again because your woman does not want your fucking kid.
1521298780569538561,iammelibee,Tue May 03 01:21:08 +0000 2022,-121.5953735,37.0880375,Isn't a priority. I want to focus on my healing and bonding with baby. So I just think it's really interesting and… https://t.co/wpZFTOW8tR
1521298780594835457,PabloGRadio,Tue May 03 01:21:08 +0000 2022,-80.285189,26.0781705,"Bro, with as much zone as the Heat play with they don't know how to play against it? Spo wildin"
1521298782670925824,Brian81277,Tue May 03 01:21:08 +0000 2022,-118.377313,33.854669,@JosephAGarcia69 @QBsMVP Well the post office in Redondo Beach only delivers my mail like 3-4 days a week. Sounds like they need people lol
1521298783404965888,Money_Launderer,Tue May 03 01:21:08 +0000 2022,-85.6411415,42.9564115,"Perfect timing, Supreme Court. Not like shit in the world or our country isn’t already fucked. Thanks for the pipe… https://t.co/pAetsU3swu"
1521298783698571264,HilliardRJones,Tue May 03 01:21:09 +0000 2022,-84.433106,33.7671945,WHERE IS MONTERO LAMAR HILL?!? #MetGala2022
1521298783736414208,Ricky_Torres13,Tue May 03 01:21:09 +0000 2022,-102.104627,31.994300000000003,Fuck the Mets but what a Fuckin catch
1521298783375667200,KJTmpma,Tue May 03 01:21:08 +0000 2022,-93.1056485,44.9415155,Let's go Wild.  #mnwild https://t.co/jOoP3Qy6MO
1521298785011478528,DelynnSunn2,Tue May 03 01:21:09 +0000 2022,-90.253346,30.0093515,@politico Thankful.
1521298785506373633,righteousbean,Tue May 03 01:21:09 +0000 2022,-79.2725695,43.629311,@dianemariereid @TheEngrumpled Insanity.
1521298786194460672,JimKelleherRE,Tue May 03 01:21:09 +0000 2022,-83.804475,27.698681999999998,"@PenelopeBaby2 @1414Maple Penelope, you are good!"
1521298786961825794,jwalden52,Tue May 03 01:21:09 +0000 2022,-93.3613205,46.441860500000004,@CatFightChamp @koch_ajkoch9231 Haha thank you! 😂
1521298787343511552,iAmKtownKris,Tue May 03 01:21:09 +0000 2022,-83.804475,27.698681999999998,@r_edward2018 @AngieNixon Wrong. All wrong.
1521298787414720513,heidiweimer,Tue May 03 01:21:09 +0000 2022,-77.0143985,38.898602999999994,"@JReinerMD Haha! But seriously, though. Our current political climate is so exhausting."
1521298787251232771,DCB_4466,Tue May 03 01:21:09 +0000 2022,-95.44648649999999,29.838495,"Join US as  @CySpringsHS Advance Fashion Design in collaboration with Cosmetology bring fashion, glamor, glitz, sty… https://t.co/g6AzLSU9aU"
1521298788471742466,Chriscal2525,Tue May 03 01:21:10 +0000 2022,-71.054857,42.428694,@Underdog__NBA @YBBSportsData @YBBSportsData  @ this time I knew the MIA -3 3rd Q would cover.... 🤣
1521298788798849024,62stitches,Tue May 03 01:21:10 +0000 2022,-82.6694675,40.365159500000004,Going for a drive who commin with?
1521298788949897216,MDamWX,Tue May 03 01:21:10 +0000 2022,-77.12025249999999,39.043469,"@jdickerson Mammatus clouds, gotta love clouds named for looking like boobs."
1521298788912087040,emilybernay,Tue May 03 01:21:10 +0000 2022,-73.9685415,40.780709,This is exactly why they were never invited #MetGala https://t.co/bMrocqy0rC
1521298790011088899,HarryMannjr1,Tue May 03 01:21:10 +0000 2022,-70.8865965,42.2160485,"The Bruins had the momentum, and that two on one. ☹️ @gabbyhurlbut10 @ShukriWrights @Struzz21 @MicheleMyBell71 @smars319 @Cherylafullert1"
1521298790946377728,msorvam,Tue May 03 01:21:10 +0000 2022,-73.9685415,40.780709,Did Regina King show up to the #MetGala and not walk the red carpet?
1521298792888233984,NWSSpringfield,Tue May 03 01:21:11 +0000 2022,-91.94511181,37.01164762,A special weather statement has been issued for Willow Springs MO and  Summersville MO until 9:15 PM CDT https://t.co/u4KHunmsfE
1521298793727074304,ImCaiQiang,Tue May 03 01:21:11 +0000 2022,-118.48042000000001,34.022688,@attygideon maybe you can help @BrionyBrian
1521298794687647745,teezy410,Tue May 03 01:21:11 +0000 2022,-80.18183450000001,38.9201425,@artbyjaimefaith Can you do mine? See how lucky i am i been seeing alot of cardinals if that counts 😂😂😂😂
1521298794649956352,MatthewASoprano,Tue May 03 01:21:11 +0000 2022,-83.16123350000001,42.2093935,It's the most wonderful time of the year!!! 🎶🎶🎶🎶 https://t.co/w2j9OEtbhT
1521298795677556737,jenzieDK,Tue May 03 01:21:11 +0000 2022,-100.0768885,31.1688935,Remember that birth control for married women in the US wasn’t completely legal until 1965 and for unmarried women at all until 1972
1521298796243738625,tatumturnup,Tue May 03 01:21:12 +0000 2022,-90.253346,30.0093515,@poastsbymatt more like the matt gala
1521298796235395072,JWNewms,Tue May 03 01:21:12 +0000 2022,-86.760091,33.385555,Great review for my @EmoryPedsICU and @uabpedsres peeps!
1521298797233463304,SaulAlejandr00,Tue May 03 01:21:12 +0000 2022,-122.2286855,37.791994,@FinnBalor coming to save my guy @AJStylesOrg! #WWERAW https://t.co/3f30zq4iqI
1521298797652967429,NEECVICIOUS,Tue May 03 01:21:12 +0000 2022,-112.12467649999999,33.5528625,I’m very welcome around Arizona.  Y’all not running SHIT my friends and I will beat your ass stop playing.
1521298798416379906,richg6567,Tue May 03 01:21:12 +0000 2022,-71.11439250000001,42.0445715,@Struzz21 How many more times is Grzelcyk going to make a fucking stupid decision to punch down?
1521298799213305857,bengaddy_,Tue May 03 01:21:12 +0000 2022,-86.80217400000001,33.747575999999995,"@BrentDearmon Ben GaddyHeight: 6’4Weight: 285Position: OT/OG/CSchool: Mortimer Jordan High School📍Kimberly, Al… https://t.co/PUbx99SgKQ"
1521298799867662338,BJ_Dyakov,Tue May 03 01:21:12 +0000 2022,-79.2725695,43.629311,@0xgodking Kraken and crypto dot com have been bretty good
1521298799540510722,mfjones69_,Tue May 03 01:21:12 +0000 2022,-86.791549,36.200008,Can someone confirm these reports coming out of the port of New Orleans? Sheeesh 👀 https://t.co/CEefL0jmRn
1521298800861540352,MrBreakYoBaxk,Tue May 03 01:21:13 +0000 2022,-111.928142,33.392883999999995,@thesoberk Would love to shoot some content with you😍 DM me😘
1521298801683750920,efransenmusic,Tue May 03 01:21:13 +0000 2022,-90.1786295,30.001244,"Here’s a little idea, America….make it even harder for women to live here….….Oh wait, nevermind."
1521298802224816128,Slash_TwoFo,Tue May 03 01:21:13 +0000 2022,-84.36295849999999,41.2840245,All the way in ✅
1521298802199695363,XRPEconomist,Tue May 03 01:21:13 +0000 2022,-77.406826,38.9347395,@SgtObiWan Week moon we seek! https://t.co/devc3TwrdP
1521298802870730755,JayJurden,Tue May 03 01:21:13 +0000 2022,-73.9685415,40.780709,Well damn.We're kinda fucked.
1521298803403370496,n8outa8m8,Tue May 03 01:21:13 +0000 2022,-105.605821,41.30816299999999,A Twitter feed filled metgala takes interspersed with Ruso-Ukrainian conflict news and articles about SCOTUS overtu… https://t.co/BtJGrWtb8X
1521298804032557059,rjkringler,Tue May 03 01:21:13 +0000 2022,-93.1056485,44.9415155,"It’s a draft opinion. they could try to walk it back, but that could literally tear our country apart."
1521298804892487687,amyl12,Tue May 03 01:21:14 +0000 2022,-97.754724,30.323345500000002,Marilyn had it though
1521298805773287425,PhoebeYost,Tue May 03 01:21:14 +0000 2022,-76.453132,41.0015375,"I might be going to Florida at the beginning of June, and everyone who know me, knows how much this may make or break me"
1521298805487898624,WestBeachMusic,Tue May 03 01:21:14 +0000 2022,-123.123581,49.257639,"westbeachmusic found #bitcoin in a Green vault at this location! Join me playing #coinhuntworld, It's awesome!… https://t.co/JO8nGeq9YG"
1521298806356152320,59mattf,Tue May 03 01:21:14 +0000 2022,-122.4359785,37.7706565,@RichardGrenell Evil witch!
1521298806599565313,TaylorDeuce,Tue May 03 01:21:14 +0000 2022,-87.7788635,41.7054,Danny Green really been collecting a check since he left the Spurs on false promises. Dude ain’t been a knockdown shooter since.
1521298807010471936,nedddaa,Tue May 03 01:21:14 +0000 2022,-119.30660750000001,37.2691755,@harisaaax So beautiful 🤍
1521298807035613184,glowboy63,Tue May 03 01:21:14 +0000 2022,-104.53651400000001,33.3663375,Diabolical minds of the Deep State will try to hinder our food supply next.All part of the Plan to control &amp; suppr… https://t.co/jft6OArcU7
1521298807488761857,Runner_2021,Tue May 03 01:21:14 +0000 2022,-73.8311875,40.6708795,@dejour_montress I know right they better
1521298807086100480,dj_cheyenne97,Tue May 03 01:21:14 +0000 2022,-97.4451735,35.222301,"""After the rain, thesun will reappear.There is life. Afterthe pain, the joywill still be here.""- Walt Disney https://t.co/SsuA7qLI3G"
1521298807908147201,illfee,Tue May 03 01:21:14 +0000 2022,-73.9685415,40.780709,An absolute travesty.
1521298808017149952,4cm4k1,Tue May 03 01:21:14 +0000 2022,-93.2620465,44.9706105,"SCOTUS, sowing: haha fuck yeah!! yes!!SCOTUS, reaping: well this fucking sucks. what the fuck."
1521298809392750592,chgotolv,Tue May 03 01:21:15 +0000 2022,-115.223125,36.232915,@blarpvs @Platinum107 @PeaceAtSunset @pastellepurple @Maswartz226 @CarlaColorado @politico Great comeback. Are you 10 years old?
1521298809057284099,LahainaAhsam,Tue May 03 01:21:15 +0000 2022,-157.799589,21.3199435,Thanks to @CHbanderson for the camp invite! Cant wait to go out and compete 🤙🏾 @USUFootball https://t.co/omQgcnyA79
1521298809518800898,connally_rikter,Tue May 03 01:21:15 +0000 2022,-102.65056999999999,32.715899,After a great conversation with @Coach_J_Rod ! I’m very blessed to announce I have got a offer to further my academ… https://t.co/VEzM0P2xia
1521298810651262976,RypleyLane,Tue May 03 01:21:15 +0000 2022,-87.159524,39.038118999999995,Queen!
1521298810932244484,sekysai,Tue May 03 01:21:15 +0000 2022,-95.44648649999999,29.838495,I just ate avocado pie
1521298812639211520,BansheeBnuuy,Tue May 03 01:21:15 +0000 2022,-122.2286855,37.791994,i need to wash these dishes so i can stream elden ring
1521298812182188033,kings_memoirs,Tue May 03 01:21:15 +0000 2022,-87.732013,41.8335845,"@ScottieBeam @maryknowsbest_ @AriLennox @ShaughnCooper Its so much to say, just fine boffum https://t.co/FiriPrJwE2"
1521298813994024961,MrMovieGuyNJ,Tue May 03 01:21:16 +0000 2022,-74.485163,40.785951,@MattConvard He's not to blame. Paper done!
1521298813176082433,vivianababydoll,Tue May 03 01:21:16 +0000 2022,-118.4119065,34.0207895,😈 feeling Alittle !!  #onlyfansgirl #tsgirl #ts #dom #DADDYSGURL #onlyfans #camgirl #feetforcash https://t.co/5fOM8KHH7c
1521298814555987970,JesusECast,Tue May 03 01:21:16 +0000 2022,-104.789327,38.8885185,"@GuntherEagleman No, they will misinform you.That is what they fo anyway"
1521298814593871878,RobertP12704535,Tue May 03 01:21:16 +0000 2022,-85.9785995,35.8305215,@Jupie2000 @MarshaBlackburn So you blame Marsha Blackburn for this. How about the drugs coming from the border???
1521298814442868737,kennyD_20,Tue May 03 01:21:16 +0000 2022,-79.85736349999999,36.090396999999996,"#NowPlaying ""Dopeness"" by Mong20se on @TIDAL https://t.co/5OTZENbE9S"
1521298814539231232,Marybeth_McD,Tue May 03 01:21:16 +0000 2022,-81.07328,33.98896,Finally hung up a project I’ve been working on for months!!! #oilpastel #coloredpencil #colors #artistsoninstagram… https://t.co/hFReEx9D5F
1521298814740611074,HeelStCloud,Tue May 03 01:21:16 +0000 2022,-84.53981250000001,39.137038000000004,"Some nights you’re lucky, some nights you’re not. Tonight is one of those nights the puck ain’t bouncing the B’s way."
1521298813989838849,lhps_glax,Tue May 03 01:21:16 +0000 2022,-81.3677725,28.501678499999997,Varsity Spotlight | Katherine D’Avanzo #22 | Defense | 8th Grade #2026@lhpsnews @LHPS_athletics @FloridaLX… https://t.co/9PuE4WGUDT
1521298814988083201,JulianGuilarte1,Tue May 03 01:21:16 +0000 2022,-74.237178,41.028069,Holmes now on for the Yankees.
1521298814736424970,thatbobertguy,Tue May 03 01:21:16 +0000 2022,-96.7930515,32.8510095,"Apparently bodily autonomy is not “deeply rooted in this Nation’a history and tradition,” nor is it “implicit in th… https://t.co/bS8fNe2fsz"
1521298815520755719,mmeans40,Tue May 03 01:21:16 +0000 2022,-84.433106,33.7671945,@tvonetv Look at Walter 😕
1521298815646642176,tharealsammac,Tue May 03 01:21:16 +0000 2022,-77.076648,38.7480575,"I hope Kenny Pickett is incredibly successful, I really like George Pickens and I’m sad about Jordan Addison, but Pitt will still be good."
1521298816632123392,RosendaCoss,Tue May 03 01:21:16 +0000 2022,-119.827182,39.512436,I love long talks with my mom.❤️
1521298817446035456,thatbobertguy,Tue May 03 01:21:17 +0000 2022,-96.7930515,32.8510095,But something tells me that’s not where he was going. 😒
1521298816758169600,SamTexan1986,Tue May 03 01:21:16 +0000 2022,-95.44648649999999,29.838495,@carrielea85 I agree wholeheartedly. No one can be a God-fearing Christian and support the murder of innocent unbor… https://t.co/H6JYlLIse2
1521298818008072195,binghott,Tue May 03 01:21:17 +0000 2022,-73.9487755,40.655138,"@JoshLeibner Right, but pixel exclusions seem to be garbage now."
1521298818586841089,AkMezzoSoprano,Tue May 03 01:21:17 +0000 2022,-85.67485155,42.82567801,"Gotta catch a fine meal at the best truck stop in the area, @76thstreetdiner 😁 From my favorite waiter, Mario, to t… https://t.co/EiAxnA6RL5"
1521298818993635329,cafedarkness,Tue May 03 01:21:17 +0000 2022,-77.47769327,37.55773926,"Ok good job, everyone https://t.co/yCsta5vkIb"
1521298818767069184,kushibo,Tue May 03 01:21:17 +0000 2022,-119.30660750000001,37.2691755,@MayorBurglekutt @BlackKnight10k @elonmusk @tomselliott @mehdirhasan Obvious trollbot account is obvious. https://t.co/BcduY3QXQR
1521298818729271296,A_Wasted_Talent,Tue May 03 01:21:17 +0000 2022,-118.9188865,34.188478,@j_t00ns @LopezGorilla @C0CK_Suckers Make sure you're following our @C0CK_Suckers Shenanigans! https://t.co/JsGg6Phk2h
1521298820016967681,kcjigga,Tue May 03 01:21:17 +0000 2022,-156.4759415,20.8749245,The amount of wild chickens out here is crazy
1521298819954221058,CaraBanksGC,Tue May 03 01:21:17 +0000 2022,-73.27814649999999,41.1746485,Enjoy getting the viewer pics from all angles! Good to see @ManUtd perform tonight in a 3-0 victory over… https://t.co/Jt48c01Yr6
1521298820528803842,bengaddy_,Tue May 03 01:21:17 +0000 2022,-86.80217400000001,33.747575999999995,"@CoachHowardUTM Ben GaddyHeight: 6’4Weight: 285Position: OT/OG/CSchool: Mortimer Jordan High School📍Kimberly,… https://t.co/VSIJiUxQQd"
1521298820713390081,Dinkeldash,Tue May 03 01:21:17 +0000 2022,-79.861034,35.1704985,"@BrotherBeeBop @politico Nah, it would have made a lot more sense to do it after the midterms after they won the ho… https://t.co/7bD3yQmYsD"
1521298820864299014,SeanEllertson,Tue May 03 01:21:17 +0000 2022,-113.5777655,37.0855815,That’s an unreal shot by Teravainen
1521298821073936385,Dr_ADJ_Gonzalez,Tue May 03 01:21:17 +0000 2022,-122.455344,47.242960499999995,@Gortega001 Thank you 😊🙌🏽
1521298820973219841,ls1228,Tue May 03 01:21:17 +0000 2022,-117.7823605,33.689732,@jeffleb89495079 @alexisohanian Every Red state will now be like Oklahoma - ruled with an iron fist and women &amp; bla… https://t.co/HLlYh40bLy
1521298821573054464,JoselynMichelle,Tue May 03 01:21:18 +0000 2022,-117.0226945,38.502147,Everything happens for a reason.
1521298822093234177,majornija,Tue May 03 01:21:18 +0000 2022,-84.433106,33.7671945,There are really no real stars.
1521298822206529537,EmpathStoner76,Tue May 03 01:21:18 +0000 2022,-80.8467855,35.209058999999996,I don't know wtf is going on right now but I hope I'm not the only one who's outraged!! #VoteBlueToSaveDemocracy #VoteBlueIn2022
1521298822542110723,rdrandall52,Tue May 03 01:21:18 +0000 2022,-79.861034,35.1704985,@whatgives1313 Arranging family kickback deals as a condition for multi-billion dollar aid package to the Ukraine.
1521298822604939265,CassyArsenault,Tue May 03 01:21:18 +0000 2022,-84.335925,39.0661695,@LisaDal01650841 @Local12 Yes she was not participating as a form of protest.
1521298823527624705,PAULVELINO7,Tue May 03 01:21:18 +0000 2022,-158.081709,21.313291999999997,@pinkbaby244 @DropDeadSenpai GIRL U R BEYOND BEAUTIFUL
1521298824043634691,robertjhemsing,Tue May 03 01:21:18 +0000 2022,-74.08174650000001,40.380217,@Libertarian_247 Ok you are a disgusting baby killing bitch so maybe kill your self to come full circle
1521298824085475328,Delaoely,Tue May 03 01:21:18 +0000 2022,-112.206049,33.510293,"@Suns locked in, keyed up for matchup with the @Mavericks | Phoenix Suns 🚨👇 https://t.co/LdfcvS48zn"
1521298822990815232,NicoleRoyseArt,Tue May 03 01:21:18 +0000 2022,-111.92868,33.492966,Our new exhibition “Reality Versus Imagination” is now Open at @RoyseContemp ! It features an excellent selection o… https://t.co/AXXw5srIk0
1521298825079627776,Head404,Tue May 03 01:21:18 +0000 2022,-84.433106,33.7671945,@DatDSGB You'll make up for it next wknd. 😋
1521298826535002117,bayonlearashi,Tue May 03 01:21:19 +0000 2022,-95.27599000000001,29.4248245,Silence and smile are two powerful tools. A simple smile can solve many problems and silence is the way to avoid ma… https://t.co/zJ5UwYfZba
1521298827193507840,puritanbeau,Tue May 03 01:21:19 +0000 2022,-79.2996725,43.880694500000004,Kardashians missed the theme this year. #unsolicitedOpinion #MetGala
1521298826211983360,kaijusaur,Tue May 03 01:21:19 +0000 2022,-122.30742699999999,47.792534,Another Maui post cause I wish I was still there https://t.co/mhQhhW12g0
1521298827457802241,_cmonie_,Tue May 03 01:21:19 +0000 2022,-96.699604,33.1946515,ENOUGHHH
1521298827529101314,ElDuderino_1,Tue May 03 01:21:19 +0000 2022,-89.5694915,44.900818,@IndyCar @BarberMotorPark @smclaughlin93 @AlexanderRossi @Team_Penske @FollowAndretti “Graham was bitching about Gr… https://t.co/57yY1Sh5vs
1521298827696918529,CallMeCoachVP,Tue May 03 01:21:19 +0000 2022,-72.957097,41.273170500000006,@MrGee54 Why you do that little girl like that?! What she did to you?! Smh
1521298827776606212,MrTonyGugliotta,Tue May 03 01:21:19 +0000 2022,-71.265439,41.6785195,Wow. That was pretty. Trochek to Terravainen. #NHLBruins down 2 again.
1521298828833427456,enriquevbjr,Tue May 03 01:21:19 +0000 2022,-117.8874385,33.739992,"For those who said #ButHerEmails back in 2016, FUCK YOU FOREVER!"
1521298829223596034,BErtNotBurt,Tue May 03 01:21:19 +0000 2022,-97.224318,32.860387,@SavageLucy42 Right I mean why worry about making decisions about your own body and health when you can let a much… https://t.co/cfAXbSTzDq
